"total_attention_score","Cause Name","Match_Type","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","metric_id","metric_name","year","DALY","upper","lower"
15527354,"Age-related macular degeneration","Identifier",2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",672,1,"Number",2021,127831.503399976,172610.676859207,86019.2301880626
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",662,1,"Number",2021,37725.3331177341,53060.4807440101,24541.79692553
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",662,1,"Number",2021,125595.591188356,178088.124742204,81576.715640702
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",662,1,"Number",2021,41958.3395200674,59359.1620187135,27249.6449297506
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",662,1,"Number",2021,30146.2974304502,42911.3374710549,19609.7789922971
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",662,1,"Number",2021,379314.905347207,535508.705852835,248465.853020727
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",662,1,"Number",2021,60015.7405825451,85057.3722531509,39003.3536258152
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",662,1,"Number",2021,165234.961560587,234413.313135022,107150.187521916
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",662,1,"Number",2021,64708.035071897,91829.2269383267,41885.1567475624
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",662,1,"Number",2021,79535.058311865,112689.7845454,51365.511911049
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",662,1,"Number",2021,181308.448307732,254404.137411822,118331.01440927
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",662,1,"Number",2021,571405.235293156,807856.135706178,371433.285602664
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",662,1,"Number",2021,2333.72033492505,3319.42432354362,1530.85939445923
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",662,1,"Number",2021,571138.033393458,807485.238016408,371264.828731972
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",662,1,"Number",2021,4057.26707401285,5828.14561395828,2634.64019503627
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",662,1,"Number",2021,571403.56962633,807853.73382048,371432.202937042
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",662,1,"Number",2021,21056.9381039417,29760.1786020086,13677.8377125571
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",662,1,"Number",2021,112235.853326378,159498.233983274,72696.1617102433
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",662,1,"Number",2021,571241.456379459,807623.935994238,371328.347258215
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",662,1,"Number",2021,101836.974658611,144884.298451718,66507.6675094339
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",662,1,"Number",2021,121492.568661598,172775.429106282,78844.0755442683
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",662,1,"Number",2021,121913.957981784,173439.870164052,79653.8983895415
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",662,1,"Number",2021,103101.286060923,144907.460860206,67638.2305280769
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",662,1,"Number",2021,62582.8828932585,88859.1991304381,40359.7430275022
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",662,1,"Number",2021,36592.3927464075,52348.804782635,23923.8817263878
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",662,1,"Number",2021,569173.245067623,804654.296721419,369979.9668797
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",662,1,"Number",2021,182391.523018765,257496.825990822,118681.095529227
30612,"Alopecia areata","Identifier",2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",662,1,"Number",2021,103777.963906529,147785.460069848,67890.0965814233
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",573,1,"Number",2021,163712.838598096,259430.121204414,99539.3074133404
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",573,1,"Number",2021,553655.727976995,875422.568494809,345552.632548872
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",573,1,"Number",2021,39617.6940510625,62245.7106573305,24661.2963974975
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",573,1,"Number",2021,66544.9578885459,106289.88977431,40832.5030423096
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",573,1,"Number",2021,105191.538272578,169962.510088002,64026.4154184416
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",573,1,"Number",2021,76020.3334484109,123463.18219451,45773.502678657
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",573,1,"Number",2021,83358.2486990773,135070.403071075,50939.1696499366
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",573,1,"Number",2021,198164.423327857,315752.172651925,121945.569035165
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",573,1,"Number",2021,58466.3585777,91836.4285097892,35689.9861697063
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",573,1,"Number",2021,797859.762741513,1258461.60899255,496530.348290045
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",573,1,"Number",2021,50228.8412925558,79994.8697482857,30837.3032660476
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",573,1,"Number",2021,797481.627506941,1257869.68784837,496320.887500143
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",573,1,"Number",2021,7337.86948634413,11701.3816176431,4367.05806935897
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",573,1,"Number",2021,27873.4747277296,44735.5893564642,16946.6102851365
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",573,1,"Number",2021,150106.94379907,240137.928527553,91582.8581721966
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",573,1,"Number",2021,289183.027839399,450825.874817771,181902.053690614
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",573,1,"Number",2021,264927.176527763,408955.371739385,165842.488160509
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",573,1,"Number",2021,244920.345971392,376842.323978093,153861.427158846
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",573,1,"Number",2021,121996.344127423,192592.448107761,74256.2924964485
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",573,1,"Number",2021,797858.088017632,1258458.91424684,496529.264310412
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",573,1,"Number",2021,795613.359731229,1254958.28064637,495212.75041874
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",573,1,"Number",2021,6673.05175828497,10411.297625516,4177.54151375408
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",573,1,"Number",2021,156758.315866431,249836.008157979,95747.7166886225
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",573,1,"Number",2021,238749.760228032,380374.617695293,145786.423482475
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",573,1,"Number",2021,797686.227656499,1258184.16851842,496415.505872573
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",573,1,"Number",2021,93240.461656481,144000.538758952,59503.4416521979
19035352,"Anorexia nervosa","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",573,1,"Number",2021,135421.943437402,214511.416608978,83073.0576618476
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",501,1,"Number",2021,96331.2663137674,112192.759226558,83715.8158591285
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",501,1,"Number",2021,398279.671714733,529920.617680077,333989.582344668
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",501,1,"Number",2021,2382968.43864115,2552163.6908002,2208737.42487517
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",501,1,"Number",2021,674643.541738584,867047.366406892,572357.085232333
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",501,1,"Number",2021,367475.069243555,539642.16660284,260595.995977272
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",501,1,"Number",2021,159692.40967107,183282.404515571,139028.876299192
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",501,1,"Number",2021,1325489.41996752,1398785.38046068,1199677.19000033
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",501,1,"Number",2021,342379.906610449,436874.777834643,258926.976663415
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",501,1,"Number",2021,237571.943820745,361778.599754698,145710.407676936
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",501,1,"Number",2021,474278.948017398,506625.873200571,444161.634900448
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",501,1,"Number",2021,3102377.59433821,3348214.54638642,2852401.08684871
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",501,1,"Number",2021,346462.109789595,366262.127928273,325950.976477104
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",501,1,"Number",2021,4521.72023907133,5667.45148330369,3573.51793495412
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",501,1,"Number",2021,456678.604714686,480734.635172187,418388.539113452
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",501,1,"Number",2021,760354.342511196,817071.985246136,709823.945862309
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",501,1,"Number",2021,3103970.6278174,3349828.80029667,2853830.44391422
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",501,1,"Number",2021,219016.095205038,343238.085803349,128179.495479972
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",501,1,"Number",2021,1172997.01346913,1235663.63381804,1053801.13951892
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",501,1,"Number",2021,3103953.59954163,3349809.14267177,2853815.0168043
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",501,1,"Number",2021,3102251.77943785,3347656.14222426,2852624.47752647
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",501,1,"Number",2021,48358.8169136883,86610.488523415,24742.1918691002
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",501,1,"Number",2021,3080250.06008815,3326249.64184055,2830424.08070089
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",501,1,"Number",2021,662164.271024268,722827.053952847,600453.261049108
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",501,1,"Number",2021,1120317.31600666,1182279.6844435,1010907.29373065
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",501,1,"Number",2021,431201.814037137,510091.257432835,366996.986310003
43521,"Aortic aneurysm","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",501,1,"Number",2021,162855.026560542,267958.247032509,99208.3556864818
