"MAPPED_TRAIT_URI","n","weighted_n","nhits","weighted_nhits","weighted_attention_score_impact_factor","DISEASE_TRAIT","GBD term","EFO_number","Match_Type","GBD_TERM_NAME","MAPPED_TRAIT_NAME","GBD_TRAIT_URI","ATTENTION_TRAIT_URI","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","metric_id","metric_name","year","DALY","upper","lower"
"aaaaa11111",0,NA,NA,NA,NA,NA,"Relapsing fever, unspecified","EFO 1",NA,"relapsing fever unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0008510",0,NA,NA,NA,NA,NA,"Lyme disease","EFO 1",NA,"lyme disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Lyme disease, unspecified","EFO 1",NA,"lyme disease unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"nomed230150008",0,NA,NA,NA,NA,NA,"Meningitis due to Lyme disease","EFO 1",NA,"meningitis due to lyme disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other neurologic disorders in Lyme disease","EFO 1",NA,"other neurologic disorders in lyme disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"nomed33937009",0,NA,NA,NA,NA,NA,"Arthritis due to Lyme disease","EFO 1",NA,"arthritis due to lyme disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"nomed23502006",0,NA,NA,NA,NA,NA,"Other conditions associated with Lyme disease","EFO 1",NA,"other conditions associated with lyme disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other specified spirochetal infections","EFO 1",NA,"other specified spirochetal infections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Spirochetal infection, unspecified","EFO 1",NA,"spirochetal infection unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0019362",0,NA,NA,NA,NA,NA,"Epidemic louse-borne typhus fever due to Rickettsia prowazekii","EFO 1",NA,"epidemic louseborne typhus fever due to rickettsia prowazekii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007182",0,NA,NA,NA,NA,NA,"Recrudescent typhus [Brill’s disease]","EFO 1",NA,"recrudescent typhus brills disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0000330",0,NA,NA,NA,NA,NA,"Typhus fever due to Rickettsia typhi","EFO 1",NA,"typhus fever due to rickettsia typhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0019365",0,NA,NA,NA,NA,NA,"Typhus fever due to Rickettsia tsutsugamushi","EFO 1",NA,"typhus fever due to rickettsia tsutsugamushi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Typhus fever, unspecified","EFO 1",NA,"typhus fever unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo1002047",0,NA,NA,NA,NA,NA,"Spotted fever [tick-borne rickettsioses]","EFO 1",NA,"spotted fever tickborne rickettsioses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0019359",0,NA,NA,NA,NA,NA,"Spotted fever due to Rickettsia rickettsii","EFO 1",NA,"spotted fever due to rickettsia rickettsii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007179",0,NA,NA,NA,NA,NA,"Spotted fever due to Rickettsia conorii","EFO 1",NA,"spotted fever due to rickettsia conorii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0001154",0,NA,NA,NA,NA,NA,"Spotted fever due to Rickettsia siberica","EFO 1",NA,"spotted fever due to rickettsia siberica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0001118",0,NA,NA,NA,NA,NA,"Spotted fever due to Rickettsia australis","EFO 1",NA,"spotted fever due to rickettsia australis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"omit0017306",0,NA,NA,NA,NA,NA,"Ehrlichiosis","EFO 1",NA,"ehrlichiosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Ehrlichiosis, unspecified","EFO 1",NA,"ehrlichiosis unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0000225",0,NA,NA,NA,NA,NA,"Ehrlichiosis chafeensis [E. chafeensis]","EFO 1",NA,"ehrlichiosis chafeensis e chafeensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other ehrlichiosis","EFO 1",NA,"other ehrlichiosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other spotted fevers","EFO 1",NA,"other spotted fevers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Spotted fever, unspecified","EFO 1",NA,"spotted fever unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0005224",0,NA,NA,NA,NA,NA,"Q fever","EFO 1",NA,"q fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other rickettsioses","EFO 1",NA,"other rickettsioses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007519",0,NA,NA,NA,NA,NA,"Trench fever","EFO 1",NA,"trench fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0019360",0,NA,NA,NA,NA,NA,"Rickettsial pox due to Rickettsia akari","EFO 1",NA,"rickettsial pox due to rickettsia akari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other specified rickettsioses","EFO 1",NA,"other specified rickettsioses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0000332",0,NA,NA,NA,NA,NA,"Rickettsiosis due to Ehrlichia sennetsu","EFO 1",NA,"rickettsiosis due to ehrlichia sennetsu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Rickettsiosis, unspecified","EFO 1",NA,"rickettsiosis unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other mosquito-borne viral fevers","EFO 1",NA,"other mosquitoborne viral fevers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0017941",0,NA,NA,NA,NA,NA,"Chikungunya virus disease","EFO 1",NA,"chikungunya virus disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"O’nyong-nyong fever","EFO 1",NA,"onyongnyong fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"ncitc35121",0,NA,NA,NA,NA,NA,"Venezuelan equine fever","EFO 1",NA,"venezuelan equine fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"West Nile virus infection","EFO 1",NA,"west nile virus infection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"West Nile virus infection, unspecified","EFO 1",NA,"west nile virus infection unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007545",0,NA,NA,NA,NA,NA,"West Nile virus infection with encephalitis","EFO 1",NA,"west nile virus infection with encephalitis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"West Nile virus infection with other neurologic manifestation","EFO 1",NA,"west nile virus infection with other neurologic manifestation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"West Nile virus infection with other complications","EFO 1",NA,"west nile virus infection with other complications",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0017880",0,NA,NA,NA,NA,NA,"Rift Valley fever","EFO 1",NA,"rift valley fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other specified mosquito-borne viral fevers","EFO 1",NA,"other specified mosquitoborne viral fevers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Mosquito-borne viral fever, unspecified","EFO 1",NA,"mosquitoborne viral fever unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other arthropod-borne viral fevers, not elsewhere classified","EFO 1",NA,"other arthropodborne viral fevers not elsewhere classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"nomed72880002",0,NA,NA,NA,NA,NA,"Oropouche virus disease","EFO 1",NA,"oropouche virus disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0005913",0,NA,NA,NA,NA,NA,"Sandfly fever","EFO 1",NA,"sandfly fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007213",0,NA,NA,NA,NA,NA,"Colorado tick fever","EFO 1",NA,"colorado tick fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other specified arthropod-borne viral fevers","EFO 1",NA,"other specified arthropodborne viral fevers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Unspecified arthropod-borne viral fever","EFO 1",NA,"unspecified arthropodborne viral fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007151",0,NA,NA,NA,NA,NA,"Arenaviral hemorrhagic fever","EFO 1",NA,"arenaviral hemorrhagic fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"ordo319223",0,NA,NA,NA,NA,NA,"Junin hemorrhagic fever","EFO 1",NA,"junin hemorrhagic fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"doid0050195",0,NA,NA,NA,NA,NA,"Machupo hemorrhagic fever","EFO 1",NA,"machupo hemorrhagic fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other arenaviral hemorrhagic fevers","EFO 1",NA,"other arenaviral hemorrhagic fevers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Arenaviral hemorrhagic fever, unspecified","EFO 1",NA,"arenaviral hemorrhagic fever unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other viral hemorrhagic fevers, not elsewhere classified","EFO 1",NA,"other viral hemorrhagic fevers not elsewhere classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0020501",0,NA,NA,NA,NA,NA,"Crimean-Congo hemorrhagic fever","EFO 1",NA,"crimeancongo hemorrhagic fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0017882",0,NA,NA,NA,NA,NA,"Omsk hemorrhagic fever","EFO 1",NA,"omsk hemorrhagic fever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0017881",0,NA,NA,NA,NA,NA,"Kyasanur Forest disease","EFO 1",NA,"kyasanur forest disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"ncitc84883",0,NA,NA,NA,NA,NA,"Marburg virus disease","EFO 1",NA,"marburg virus disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007299",0,NA,NA,NA,NA,NA,"Hemorrhagic fever with renal syndrome","EFO 1",NA,"hemorrhagic fever with renal syndrome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other specified viral hemorrhagic fevers","EFO 1",NA,"other specified viral hemorrhagic fevers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007259",0,NA,NA,NA,NA,NA,"Epidemic myalgia","EFO 1",NA,"epidemic myalgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0000344",0,NA,NA,NA,NA,NA,"Ross River disease","EFO 1",NA,"ross river disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other protozoal diseases, not elsewhere classified","EFO 1",NA,"other protozoal diseases not elsewhere classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007162",0,NA,NA,NA,NA,NA,"Babesiosis","EFO 1",NA,"babesiosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Acanthamebiasis","EFO 1",NA,"acanthamebiasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Acanthamebiasis, unspecified","EFO 1",NA,"acanthamebiasis unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"nomed1089811000119106",0,NA,NA,NA,NA,NA,"Meningoencephalitis due to Acanthamoeba (culbertsoni)","EFO 1",NA,"meningoencephalitis due to acanthamoeba culbertsoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Conjunctivitis due to Acanthamoeba","EFO 1",NA,"conjunctivitis due to acanthamoeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007126",0,NA,NA,NA,NA,NA,"Keratoconjunctivitis due to Acanthamoeba","EFO 1",NA,"keratoconjunctivitis due to acanthamoeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other acanthamebic disease","EFO 1",NA,"other acanthamebic disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0000290",0,NA,NA,NA,NA,NA,"Naegleriasis","EFO 1",NA,"naegleriasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other specified protozoal diseases","EFO 1",NA,"other specified protozoal diseases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"nomed27235001",0,NA,NA,NA,NA,NA,"Echinococcus multilocularis infection of liver","EFO 1",NA,"echinococcus multilocularis infection of liver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Echinococcus multilocularis infection, other and multiple sites","EFO 1",NA,"echinococcus multilocularis infection other and multiple sites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Echinococcus multilocularis infection, multiple sites","EFO 1",NA,"echinococcus multilocularis infection multiple sites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Echinococcus multilocularis infection, other sites","EFO 1",NA,"echinococcus multilocularis infection other sites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007245",0,NA,NA,NA,NA,NA,"Echinococcus multilocularis infection, unspecified","EFO 1",NA,"echinococcus multilocularis infection unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007488",0,NA,NA,NA,NA,NA,"Diphyllobothriasis and sparganosis","EFO 1",NA,"diphyllobothriasis and sparganosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007238",0,NA,NA,NA,NA,NA,"Diphyllobothriasis","EFO 1",NA,"diphyllobothriasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007488",0,NA,NA,NA,NA,NA,"Sparganosis","EFO 1",NA,"sparganosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other cestode infections","EFO 1",NA,"other cestode infections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007317",0,NA,NA,NA,NA,NA,"Hymenolepiasis","EFO 1",NA,"hymenolepiasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0042488",0,NA,NA,NA,NA,NA,"Dipylidiasis","EFO 1",NA,"dipylidiasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other specified cestode infections","EFO 1",NA,"other specified cestode infections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Cestode infection, unspecified","EFO 1",NA,"cestode infection unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo1000729",0,NA,NA,NA,NA,NA,"Loiasis","EFO 1",NA,"loiasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007357",0,NA,NA,NA,NA,NA,"Mansonelliasis","EFO 1",NA,"mansonelliasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other filariases","EFO 1",NA,"other filariases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Filariasis, unspecified","EFO 1",NA,"filariasis unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"efo0007520",0,NA,NA,NA,NA,NA,"Trichinellosis","EFO 1",NA,"trichinellosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other helminthiases","EFO 1",NA,"other helminthiases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"ncitc34758",0,NA,NA,NA,NA,NA,"Visceral larva migrans","EFO 1",NA,"visceral larva migrans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"ncitc128395",0,NA,NA,NA,NA,NA,"Gnathostomiasis","EFO 1",NA,"gnathostomiasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"ncitc128394",0,NA,NA,NA,NA,NA,"Angiostrongyliasis due to Parastrongylus cantonensis","EFO 1",NA,"angiostrongyliasis due to parastrongylus cantonensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"nomed35957005",0,NA,NA,NA,NA,NA,"Syngamiasis","EFO 1",NA,"syngamiasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0024302",0,NA,NA,NA,NA,NA,"Internal hirudiniasis","EFO 1",NA,"internal hirudiniasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other specified helminthiases","EFO 1",NA,"other specified helminthiases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Sense organ diseases","EFO 1",NA,"sense organ diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",669,1,"Number",2019,66118158.1954259,93013458.6978099,45067261.3191421
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other sense organ diseases","EFO 1",NA,"other sense organ diseases",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",679,1,"Number",2019,3323713.70535888,5132546.68217063,1974027.64942154
"efo0007220",0,NA,NA,NA,NA,NA,"Congenital toxoplasmosis","EFO 1",NA,"congenital toxoplasmosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"omit0004541",0,NA,NA,NA,NA,NA,"Other diseases of conjunctiva due to viruses and chlamydiae","EFO 1",NA,"other diseases of conjunctiva due to viruses and chlamydiae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0002289",0,NA,NA,NA,NA,NA,"Disorders of iris and ciliary body","EFO 1",NA,"disorders of iris and ciliary body",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0005328",0,NA,NA,NA,NA,NA,"Other disorders of eye","EFO 1",NA,"other disorders of eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"Maternal disorders","EFO 1",NA,"maternal disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",366,1,"Number",2019,12676403.7289049,14392482.1270508,11089504.1282771
"aaaaa11111",0,NA,NA,NA,NA,NA,"Other direct maternal disorders","EFO 1",NA,"other direct maternal disorders",NA,NA,NA,2,"DALYs (Disability-Adjusted Life Years)",1,"Global",3,"Both",22,"All ages",379,1,"Number",2019,1848050.31111492,2116696.8079187,1603167.2764904
"go004413",0,NA,NA,NA,NA,NA,"abortion and miscarriage","EFO 1",NA,"abortion and miscarriage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"mondo0000755",0,NA,NA,NA,NA,NA,"ectopic pregnancy;","EFO 1",NA,"ectopic pregnancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"ncitc157939",0,NA,NA,NA,NA,NA,"obstructed labour and uterine rupture;","EFO 1",NA,"obstructed labour and uterine rupture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"ncitc157916",0,NA,NA,NA,NA,NA,"maternal haemorrhage","EFO 1",NA,"maternal haemorrhage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"ncitc157917",0,NA,NA,NA,NA,NA,"maternal sepsis and other maternal infections (any maternal infections excluding HIV,
sexually-transmitted infections, or are not believed to have epidemiological relationship
with pregnancy. Examples include urinary tract infections, mastitis, candidiasis, and
bacterial vaginosis during pregnancy )","EFO 1",NA,"maternal sepsis and other maternal infections any maternal infections excluding hivsexuallytransmitted infections or are not believed to have epidemiological relationshipwith pregnancy examples include urinary tract infections mastitis candidiasis andbacterial vaginosis during pregnancy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"other maternal infections","EFO 1",NA,"other maternal infections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"ncitc9243",0,NA,NA,NA,NA,NA,"maternal hypertensive disorders;","EFO 1",NA,"maternal hypertensive disorders",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"aaaaa11111",0,NA,NA,NA,NA,NA,"other [direct] maternal disorders.","EFO 1",NA,"other direct maternal disorders",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
